,year,adult,id,original_language,original_title,overview,popularity,release_date,title,vote_average,vote_count,genres,budget,revenue,best_picture_winner
0,2015,False,99861,en,Avengers: Age of Ultron,"When Tony Stark tries to jumpstart a dormant peacekeeping program, things go awry and Earth’s Mightiest Heroes are put to the ultimate test as the fate of the planet hangs in the balance. As the villainous Ultron emerges, it is up to The Avengers to stop him from enacting his terrible plans, and soon uneasy alliances and unexpected action pave the way for an epic and unique global adventure.",11.8411,2015-04-22,avengers: age of ultron,7.271,23847,"[""'Action'"", "" 'Adventure'"", "" 'Science Fiction'""]",365000000,1405403694,False
1,2015,False,76341,en,Mad Max: Fury Road,"An apocalyptic story set in the furthest reaches of our planet, in a stark desert landscape where humanity is broken, and most everyone is crazed fighting for the necessities of life. Within this world exist two rebels on the run who just might be able to restore order.",10.6392,2015-05-13,mad max: fury road,7.627,23503,"[""'Action'"", "" 'Adventure'"", "" 'Science Fiction'""]",150000000,378858340,False
2,2015,False,150540,en,Inside Out,"When 11-year-old Riley moves to a new city, her Emotions team up to help her through the transition. Joy, Fear, Anger, Disgust and Sadness work together, but when Joy and Sadness get lost, they must journey through unfamiliar places to get back home.",13.9604,2015-06-17,inside out,7.91,22917,"[""'Animation'"", "" 'Family'"", "" 'Adventure'"", "" 'Drama'"", "" 'Comedy'""]",175000000,857611174,False
3,2015,False,135397,en,Jurassic World,"Twenty-two years after the events of Jurassic Park, Isla Nublar now features a fully functioning dinosaur theme park, Jurassic World, as originally envisioned by John Hammond.",11.8662,2015-06-06,jurassic world,6.7,21094,"[""'Action'"", "" 'Adventure'"", "" 'Science Fiction'"", "" 'Thriller'""]",150000000,1671537444,False
4,2015,False,286217,en,The Martian,"During a manned mission to Mars, Astronaut Mark Watney is presumed dead after a fierce storm and left behind by his crew. But Watney has survived and finds himself stranded and alone on the hostile planet. With only meager supplies, he must draw upon his ingenuity, wit and spirit to subsist and find a way to signal to Earth that he is alive.",9.0021,2015-09-30,the martian,7.69,20579,"[""'Drama'"", "" 'Adventure'"", "" 'Science Fiction'""]",108000000,631058917,False
5,2015,False,102899,en,Ant-Man,"Armed with the astonishing ability to shrink in scale but increase in strength, master thief Scott Lang must embrace his inner-hero and help his mentor, Doctor Hank Pym, protect the secret behind his spectacular Ant-Man suit from a new generation of towering threats. Against seemingly insurmountable obstacles, Pym and Lang must plan and pull off a heist that will save the world.",6.5173,2015-07-14,ant-man,7.067,20416,"[""'Science Fiction'"", "" 'Action'"", "" 'Adventure'""]",130000000,519311965,False
6,2015,False,140607,en,Star Wars: The Force Awakens,"Thirty years after defeating the Galactic Empire, Han Solo and his allies face a new threat from the evil Kylo Ren and his army of Stormtroopers.",10.4371,2015-12-15,star wars: the force awakens,7.255,20067,"[""'Adventure'"", "" 'Action'"", "" 'Science Fiction'""]",245000000,2068223624,False
7,2015,False,281957,en,The Revenant,"In the 1820s, a frontiersman, Hugh Glass, sets out on a path of vengeance against those who left him for dead after a bear mauling.",9.0737,2015-12-25,the revenant,7.537,18777,"[""'Western'"", "" 'Drama'"", "" 'Adventure'""]",135000000,532950503,False
8,2015,False,207703,en,Kingsman: The Secret Service,The story of a super-secret spy organization that recruits an unrefined but promising street kid into the agency's ultra-competitive training program just as a global threat emerges from a twisted tech genius.,7.8937,2015-01-24,kingsman: the secret service,7.6,17383,"[""'Crime'"", "" 'Comedy'"", "" 'Action'"", "" 'Adventure'""]",81000000,414351546,False
9,2015,False,273248,en,The Hateful Eight,Bounty hunters seek shelter from a raging blizzard and get caught up in a plot of betrayal and deception.,6.8608,2015-12-25,the hateful eight,7.756,14806,"[""'Drama'"", "" 'Mystery'"", "" 'Western'""]",44000000,155760117,False
10,2015,False,264660,en,Ex Machina,"Caleb, a coder at the world's largest internet company, wins a competition to spend a week at a private mountain retreat belonging to Nathan, the reclusive CEO of the company. But when Caleb arrives at the remote location he finds that he will have to participate in a strange and fascinating experiment in which he must interact with the world's first true artificial intelligence, housed in the body of a beautiful robot girl.",6.3467,2015-01-21,ex machina,7.57,13814,"[""'Drama'"", "" 'Science Fiction'""]",15000000,36869414,False
11,2015,False,131634,en,The Hunger Games: Mockingjay - Part 2,"As the war between the Capitol and the districts reaches its peak, Katniss Everdeen embarks on a perilous mission to liberate Panem and confront President Snow. Joined by a team of trusted allies, she navigates deadly traps, shifting loyalties, and the heavy cost of rebellion, determined to bring freedom to her people and end the Hunger Games once and for all.",6.4607,2015-11-18,the hunger games: mockingjay - part 2,6.899,13017,"[""'Action'"", "" 'Adventure'"", "" 'Science Fiction'""]",160000000,653428261,False
12,2015,False,216015,en,Fifty Shades of Grey,"When college senior Anastasia Steele steps in for her sick roommate to interview prominent businessman Christian Grey for their campus paper, little does she realize the path her life will take. Christian, as enigmatic as he is rich and powerful, finds himself strangely drawn to Ana, and she to him. Though sexually inexperienced, Ana plunges headlong into an affair -- and learns that Christian's true sexual proclivities push the boundaries of pain and pleasure.",13.884,2015-02-11,fifty shades of grey,5.879,12160,"[""'Drama'"", "" 'Romance'"", "" 'Thriller'""]",40000000,569651467,False
13,2015,False,168259,en,Furious 7,Deckard Shaw seeks revenge against Dominic Toretto and his family for his comatose brother.,9.0421,2015-04-01,furious 7,7.223,11013,"[""'Action'"", "" 'Crime'"", "" 'Thriller'""]",190000000,1515400000,False
14,2015,False,206647,en,Spectre,"A cryptic message from Bond’s past sends him on a trail to uncover a sinister organization. While M battles political forces to keep the secret service alive, Bond peels back the layers of deceit to reveal the terrible truth behind SPECTRE.",8.1521,2015-10-26,spectre,6.6,10912,"[""'Action'"", "" 'Adventure'"", "" 'Thriller'""]",245000000,880707597,False
15,2015,False,211672,en,Minions,"Minions Stuart, Kevin and Bob are recruited by Scarlet Overkill, a super-villain who, alongside her inventor husband Herb, hatches a plot to take over the world.",3.9002,2015-06-17,minions,6.416,10877,"[""'Family'"", "" 'Animation'"", "" 'Adventure'"", "" 'Comedy'""]",74000000,1159457503,False
16,2015,False,294254,en,Maze Runner: The Scorch Trials,"Thomas and his fellow Gladers face their greatest challenge yet: searching for clues about the mysterious and powerful organization known as WCKD. Their journey takes them to the Scorch, a desolate landscape filled with unimaginable obstacles. Teaming up with resistance fighters, the Gladers take on WCKD’s vastly superior forces and uncover its shocking plans for them all.",8.9454,2015-09-09,maze runner: the scorch trials,6.733,10761,"[""'Science Fiction'"", "" 'Action'"", "" 'Thriller'"", "" 'Adventure'""]",61000000,312296056,False
17,2015,False,262500,en,Insurgent,Beatrice Prior must confront her inner demons and continue her fight against a powerful alliance which threatens to tear her society apart.,9.5861,2015-03-18,insurgent,6.364,10235,"[""'Action'"", "" 'Science Fiction'"", "" 'Thriller'""]",110000000,297002527,False
18,2015,False,318846,en,The Big Short,The men who made millions from a global economic meltdown.,9.6677,2015-12-11,the big short,7.358,9475,"[""'Comedy'"", "" 'Drama'""]",28000000,133346506,False
19,2015,False,264644,en,Room,"Held captive for 7 years in an enclosed space, a woman and her young son finally gain their freedom, allowing the boy to experience the outside world for the first time.",5.6132,2015-10-16,room,7.998,9474,"[""'Drama'"", "" 'Thriller'""]",13000000,35401758,False
20,2015,False,177677,en,Mission: Impossible - Rogue Nation,"Ethan and team take on their most impossible mission yet—eradicating 'The Syndicate', an International and highly-skilled rogue organization committed to destroying the IMF.",7.0085,2015-07-28,mission: impossible - rogue nation,7.2,9379,"[""'Action'"", "" 'Adventure'""]",150000000,682716636,False
21,2015,False,273481,en,Sicario,An idealistic FBI agent is enlisted by a government task force to aid in the escalating war against drugs at the border area between the U.S. and Mexico.,6.5629,2015-09-17,sicario,7.415,9177,"[""'Action'"", "" 'Crime'"", "" 'Thriller'""]",30000000,84997446,False
22,2015,False,254128,en,San Andreas,"In the aftermath of a massive earthquake in California, a rescue-chopper pilot makes a dangerous journey across the state in order to rescue his estranged daughter.",5.6739,2015-05-27,san andreas,6.245,8817,"[""'Action'"", "" 'Drama'"", "" 'Thriller'""]",110000000,473990832,False
23,2015,False,87101,en,Terminator Genisys,"The year is 2029. John Connor, leader of the resistance continues the war against the machines. At the Los Angeles offensive, John's fears of the unknown future begin to emerge when TECOM spies reveal a new plot by SkyNet that will attack him from both fronts; past and future, and will ultimately change warfare forever.",8.3707,2015-06-23,terminator genisys,5.946,8725,"[""'Science Fiction'"", "" 'Action'"", "" 'Thriller'"", "" 'Adventure'""]",155000000,440603537,False
24,2015,False,314365,en,Spotlight,"The true story of how the Boston Globe uncovered the massive scandal of child molestation and cover-up within the local Catholic Archdiocese, shaking the entire Catholic Church to its core.",5.4954,2015-11-06,spotlight,7.813,8536,"[""'Drama'"", "" 'History'""]",20000000,98690254,True
25,2015,False,198184,en,Chappie,"Every child comes into the world full of promise, and none more so than Chappie: he is gifted, special, a prodigy. Like any child, Chappie will come under the influence of his surroundings—some good, some bad—and he will rely on his heart and soul to find his way in the world and become his own man. But there's one thing that makes Chappie different from any one else: he is a robot.",9.0596,2015-03-04,chappie,6.785,8226,"[""'Crime'"", "" 'Action'"", "" 'Science Fiction'""]",49000000,104399548,False
26,2015,False,256591,en,Focus,"Nicky, an accomplished con artist, gets romantically involved with his disciple Jess but later ends their relationship. Years later, she returns as a femme fatale to spoil his plans.",5.0308,2015-02-25,focus,6.871,8093,"[""'Romance'"", "" 'Comedy'"", "" 'Crime'""]",50100000,153962963,False
27,2015,False,257344,en,Pixels,Video game experts are recruited by the military to fight 1980s-era video game characters who've attacked New York.,8.7772,2015-07-16,pixels,5.8,7825,"[""'Action'"", "" 'Comedy'"", "" 'Science Fiction'"", "" 'Fantasy'""]",88000000,244874809,False
28,2015,False,214756,en,Ted 2,"Newlywed couple Ted and Tami-Lynn want to have a baby, but in order to qualify to be a parent, Ted will have to prove he's a person in a court of law.",14.5039,2015-06-25,ted 2,6.3,7788,"[""'Comedy'"", "" 'Fantasy'""]",68000000,215863606,False
29,2015,False,312221,en,Creed,"The former World Heavyweight Champion Rocky Balboa serves as a trainer and mentor to Adonis Johnson, the son of his late friend and former rival Apollo Creed.",9.3896,2015-11-25,creed,7.408,7734,"[""'Drama'"", "" 'Action'""]",37000000,173600000,False
30,2015,False,150689,en,Cinderella,"When her father unexpectedly passes away, young Ella finds herself at the mercy of her cruel stepmother and her daughters. Never one to give up hope, Ella's fortunes begin to change after meeting a dashing stranger in the woods.",13.6145,2015-03-06,cinderella,6.827,7246,"[""'Romance'"", "" 'Fantasy'"", "" 'Family'"", "" 'Drama'""]",95000000,543514353,False
31,2015,False,158852,en,Tomorrowland,"Bound by a shared destiny, a bright, optimistic teen bursting with scientific curiosity and a former boy-genius inventor jaded by disillusionment embark on a danger-filled mission to unearth the secrets of an enigmatic place somewhere in time and space that exists in their collective memory as ""Tomorrowland.""",10.0748,2015-05-19,tomorrowland,6.3,7194,"[""'Adventure'"", "" 'Family'"", "" 'Mystery'"", "" 'Science Fiction'""]",190000000,209200000,False
32,2015,False,296098,en,Bridge of Spies,"During the Cold War, the Soviet Union captures U.S. pilot Francis Gary Powers after shooting down his U-2 spy plane. Sentenced to 10 years in prison, Powers' only hope is New York lawyer James Donovan, recruited by a CIA operative to negotiate his release. Donovan boards a plane to Berlin, hoping to win the young man's freedom through a prisoner exchange. If all goes well, the Russians would get Rudolf Abel, the convicted spy who Donovan defended in court.",4.1928,2015-10-15,bridge of spies,7.236,7078,"[""'Thriller'"", "" 'Drama'""]",40000000,165478348,False
33,2015,False,257211,en,The Intern,"70-year-old widower Ben Whittaker has discovered that retirement isn't all it's cracked up to be. Seizing an opportunity to get back in the game, he becomes a senior intern at an online fashion site, founded and run by Jules Ostin.",8.2961,2015-09-23,the intern,7.225,7068,"[""'Comedy'""]",35000000,194564672,False
34,2015,False,76757,en,Jupiter Ascending,"In a universe where human genetic material is the most precious commodity, an impoverished young Earth woman becomes the key to strategic maneuvers and internal strife within a powerful dynasty…",8.6965,2015-02-04,jupiter ascending,5.459,6930,"[""'Science Fiction'"", "" 'Fantasy'"", "" 'Action'""]",176000000,184000000,False
35,2015,False,293863,en,The Age of Adaline,"After 29-year-old Adaline recovers from a nearly lethal accident, she inexplicably stops growing older. As the years stretch on and on, Adaline keeps her secret to herself  until she meets a man who changes her life.",6.3373,2015-04-16,the age of adaline,7.5,6928,"[""'Romance'"", "" 'Fantasy'"", "" 'Drama'""]",25000000,65663276,False
36,2015,False,270303,en,It Follows,A young woman is followed by an unknown supernatural force after a sexual encounter.,7.778,2015-02-04,it follows,6.59,6688,"[""'Horror'"", "" 'Mystery'""]",2300000,23374076,False
37,2015,False,203801,en,The Man from U.N.C.L.E.,"At the height of the Cold War, a mysterious criminal organization plans to use nuclear weapons and technology to upset the fragile balance of power between the United States and Soviet Union. CIA agent Napoleon Solo and KGB agent Illya Kuryakin are forced to put aside their hostilities and work together to stop the evildoers in their tracks. The duo's only lead is the daughter of a missing German scientist, whom they must find soon to prevent a global catastrophe.",5.7387,2015-08-13,the man from u.n.c.l.e.,7.082,6622,"[""'Comedy'"", "" 'Action'"", "" 'Adventure'""]",75000000,110045109,False
38,2015,False,254320,en,The Lobster,"In a dystopian near future, single people, according to the laws of The City, are taken to The Hotel, where they are obliged to find a romantic partner in forty-five days or are transformed into animals and sent off into The Woods.",5.1063,2015-10-15,the lobster,7.0,6606,"[""'Comedy'"", "" 'Drama'"", "" 'Romance'""]",4000000,15700000,False
39,2015,False,166424,en,Fantastic Four,"Four young outsiders teleport to a dangerous universe, which alters their physical form in shocking ways. Their lives irrevocably upended, the team must learn to harness their daunting new abilities and work together to save Earth from a former friend turned enemy.",5.9279,2015-08-05,fantastic four,4.433,6262,"[""'Action'"", "" 'Adventure'"", "" 'Science Fiction'""]",120000000,167977596,False
40,2015,False,238713,en,Spy,"A desk-bound CIA analyst volunteers to go undercover to infiltrate the world of a deadly arms dealer, and prevent diabolical global disaster.",6.8832,2015-05-06,spy,6.833,6227,"[""'Action'"", "" 'Comedy'"", "" 'Crime'""]",65000000,235666219,False
41,2015,False,159824,en,Hotel Transylvania 2,"When the old-old-old-fashioned vampire Vlad arrives at the hotel for an impromptu family get-together, Hotel Transylvania is in for a collision of supernatural old-school and modern day cool.",8.0016,2015-09-21,hotel transylvania 2,6.8,5965,"[""'Animation'"", "" 'Comedy'"", "" 'Family'"", "" 'Fantasy'""]",80000000,473200000,False
42,2015,False,306819,en,The Danish Girl,"When Gerda Wegener asks her husband Einar to fill in as a portrait model, Einar discovers the person she's meant to be and begins living her life as Lili Elbe. Having realized her true self and with Gerda's love and support, Lili embarks on a groundbreaking journey as a transgender pioneer.",3.5426,2015-11-27,the danish girl,7.558,5865,"[""'Drama'""]",15000000,64200000,False
43,2015,False,105864,en,The Good Dinosaur,An epic journey into the world of dinosaurs where an Apatosaurus named Arlo makes an unlikely human friend.,7.666,2015-11-14,the good dinosaur,6.739,5829,"[""'Adventure'"", "" 'Animation'"", "" 'Family'""]",175000000,332207671,False
44,2015,False,307081,en,Southpaw,"Billy ""The Great"" Hope, the reigning junior middleweight boxing champion, has an impressive career, a loving wife and daughter, and a lavish lifestyle. However, when tragedy strikes, Billy hits rock bottom, losing his family, his house and his manager. He soon finds an unlikely savior in Tick Willis, a former fighter who trains the city's toughest amateur boxers. With his future on the line, Hope fights to reclaim the trust of those he loves the most.",16.471,2015-03-24,southpaw,7.365,5654,"[""'Action'"", "" 'Drama'""]",30000000,91709827,False
45,2015,False,254470,en,Pitch Perfect 2,"The Bellas are back, and they are better than ever. After being humiliated in front of none other than the President of the United States of America, the Bellas are taken out of the Aca-Circuit. In order to clear their name, and regain their status, the Bellas take on a seemingly impossible task: winning an international competition no American team has ever won. In order to accomplish this monumental task, they need to strengthen the bonds of friendship and sisterhood and blow away the competition with their amazing aca-magic! With all new friends and old rivals tagging along for the trip, the Bellas can hopefully accomplish their dreams.",4.2149,2015-05-07,pitch perfect 2,6.844,5420,"[""'Comedy'"", "" 'Music'""]",29000000,287144079,False
46,2015,False,286565,en,Paper Towns,"Quentin Jacobsen has spent a lifetime loving the magnificently adventurous Margo Roth Spiegelman from afar. So when she cracks open a window and climbs back into his life dressed like a ninja and summoning him for an ingenious campaign of revenge, he follows. After their all-nighter ends and a new day breaks, Quentin arrives at school to discover that Margo, always an enigma, has now become a mystery. But Quentin soon learns that there are clues, and they're for him. Urged down a disconnected path, the closer Quentin gets, the less he sees of the girl he thought he knew.",3.7738,2015-06-18,paper towns,6.155,5121,"[""'Mystery'"", "" 'Drama'"", "" 'Romance'""]",12000000,85500000,False
47,2015,False,201085,en,Crimson Peak,"In the aftermath of a family tragedy, an aspiring author is torn between love for her childhood friend and the temptation of a mysterious outsider. Trying to escape the ghosts of her past, she is swept away to a house that breathes, bleeds… and remembers.",9.9106,2015-10-13,crimson peak,6.7,5109,"[""'Horror'"", "" 'Mystery'"", "" 'Romance'""]",55000000,74700000,False
48,2015,False,253412,en,Everest,"Inspired by the incredible events surrounding a treacherous attempt to reach the summit of the world's highest mountain, ""Everest"" documents the awe-inspiring journey of two different expeditions challenged beyond their limits by one of the fiercest snowstorms ever encountered by mankind. Their mettle tested by the harshest of elements found on the planet, the climbers will face nearly impossible obstacles as a lifelong obsession becomes a breathtaking struggle for survival.",12.9697,2015-09-10,everest,6.827,5077,"[""'Adventure'"", "" 'Drama'"", "" 'History'""]",55000000,203427584,False
49,2015,False,298312,en,The Visit,"A brother and sister are sent to their grandparents' remote Pennsylvania farm for a week, where they discover that the elderly couple is involved in something deeply disturbing.",5.8943,2015-09-10,the visit,6.321,4978,"[""'Horror'"", "" 'Thriller'""]",5000000,98450062,False
50,2015,False,272693,en,The DUFF,"Bianca's universe turns upside down when she learns that her high school refers to her as a ‘DUFF' (Designated Ugly Fat Friend). Hoping to erase that label, she enlists the help of a charming jock and her favorite teacher. Together they'll face the school's mean girl and remind everyone that we are all someone's DUFF… and that's totally fine.",4.2135,2015-02-20,the duff,6.766,4424,"[""'Romance'"", "" 'Comedy'""]",8500000,43528634,False
51,2015,False,321697,en,Steve Jobs,"Set backstage at three iconic product launches and ending in 1998 with the unveiling of the iMac, Steve Jobs takes us behind the scenes of the digital revolution to paint an intimate portrait of the brilliant man at its epicenter.",2.1659,2015-10-09,steve jobs,6.8,4259,"[""'Drama'"", "" 'History'""]",30000000,34400000,False
52,2015,False,205775,en,In the Heart of the Sea,"In the winter of 1820, the New England whaling ship Essex is assaulted by something no one could believe—a whale of mammoth size and will, and an almost human sense of vengeance.",4.2487,2015-12-03,in the heart of the sea,6.8,4243,"[""'Thriller'"", "" 'Drama'"", "" 'Adventure'"", "" 'Action'"", "" 'History'""]",100000000,93900000,False
53,2015,False,274479,en,Joy,A story based on the life of a struggling Long Island single mom who became one of the country's most successful entrepreneurs.,5.3289,2015-12-24,joy,6.551,4205,"[""'Drama'"", "" 'Comedy'""]",60000000,101134059,False
54,2015,False,228161,en,Home,"When Earth is taken over by the overly-confident Boov, an alien race in search of a new place to call home, all humans are promptly relocated, while all Boov get busy reorganizing the planet. But when one resourceful girl, Tip, manages to avoid capture, she finds herself the accidental accomplice of a banished Boov named Oh. The two fugitives realize there’s a lot more at stake than intergalactic relations as they embark on the road trip of a lifetime.",5.5002,2015-03-18,home,6.792,4123,"[""'Fantasy'"", "" 'Comedy'"", "" 'Animation'"", "" 'Science Fiction'"", "" 'Family'""]",135000000,368871007,False
55,2015,False,276907,en,Legend,"Suave, charming and volatile, Reggie Kray and his unstable twin brother Ronnie start to leave their mark on the London underworld in the 1960s. Using violence to get what they want, the siblings orchestrate robberies and murders while running nightclubs and protection rackets. With police Detective Leonard ""Nipper"" Read hot on their heels, the brothers continue their rapid rise to power and achieve tabloid notoriety.",7.5495,2015-09-09,legend,7.055,4106,"[""'Crime'"", "" 'Thriller'""]",25000000,42972994,False
56,2015,False,277216,en,Straight Outta Compton,"In 1987, five young men, using brutally honest rhymes and hardcore beats, put their frustration and anger about life in the most dangerous place in America into the most powerful weapon they had: their music.  Taking us back to where it all began, Straight Outta Compton tells the true story of how these cultural rebels—armed only with their lyrics, swagger, bravado and raw talent—stood up to the authorities that meant to keep them down and formed the world’s most dangerous group, N.W.A.  And as they spoke the truth that no one had before and exposed life in the hood, their voice ignited a social revolution that is still reverberating today.",3.7502,2015-08-11,straight outta compton,7.783,4075,"[""'Drama'"", "" 'Music'"", "" 'History'""]",28000000,201634991,False
57,2015,False,257445,en,Goosebumps,"After moving to a small town, Zach Cooper finds a silver lining when he meets next door neighbor Hannah, the daughter of bestselling Goosebumps series author R.L. Stine. When Zach unintentionally unleashes real monsters from their manuscripts and they begin to terrorize the town, it’s suddenly up to Stine, Zach and Hannah to get all of them back in the books where they belong.",4.6536,2015-08-05,goosebumps,6.3,3895,"[""'Adventure'"", "" 'Horror'"", "" 'Comedy'""]",58000000,158261424,False
58,2015,False,296099,en,Vacation,"Hoping to bring his family closer together and to recreate his childhood vacation for his own kids, a grown up Rusty Griswold takes his wife and their two sons on a cross-country road trip to the coolest theme park in America, Walley World. Needless to say, things don't go quite as planned.",4.7684,2015-07-28,vacation,6.303,3860,"[""'Comedy'"", "" 'Adventure'""]",31000000,104400000,False
59,2015,False,258480,en,Carol,"In 1950s New York, a department-store clerk who dreams of a better life falls for an older, married woman.",3.8411,2015-11-20,carol,7.494,3844,"[""'Romance'"", "" 'Drama'""]",11800000,40272135,False
60,2015,False,274854,en,The Last Witch Hunter,"The modern world holds many secrets, but by far the most astounding is that witches still live among us; vicious supernatural creatures intent on unleashing the Black Death upon the world and putting an end to the human race once and for all. Armies of witch hunters have battled this unnatural enemy for centuries, including Kaulder, a valiant warrior who many years ago slayed the all-powerful Witch Queen, decimating her followers in the process. In the moments right before her death, the Queen cursed Kaulder with immortality, forever separating him from his beloved wife and daughter. Today, Kaulder is the last living hunter who has spent his immortal life tracking down rogue witches, all the while yearning for his long-lost family.",5.8914,2015-10-21,the last witch hunter,6.004,3734,"[""'Action'"", "" 'Adventure'"", "" 'Fantasy'""]",90000000,146936910,False
61,2015,False,280092,en,Insidious: Chapter 3,"A twisted new tale of terror begins for a teenage girl and her family, and revealing more mysteries of the otherworldly realm, 'The Further'.",4.4123,2015-05-28,insidious: chapter 3,6.283,3500,"[""'Horror'"", "" 'Thriller'""]",10000000,120453155,False
62,2015,False,261023,en,Black Mass,"The true story of Whitey Bulger, the brother of a state senator and the most infamous violent criminal in the history of South Boston, who became an FBI informant to take down a Mafia family invading his turf.",3.0438,2015-09-17,black mass,6.524,3483,"[""'Drama'"", "" 'Crime'"", "" 'History'""]",53000000,99975678,False
63,2015,False,295964,en,Burnt,"Adam Jones is a Chef who destroyed his career with drugs and diva behavior. He cleans up and returns to London, determined to redeem himself by spearheading a top restaurant that can gain three Michelin stars.",5.6846,2015-10-02,burnt,6.515,3471,"[""'Drama'""]",20000000,36606743,False
64,2015,False,263472,en,Knock Knock,"When a devoted husband and father is left home alone for the weekend, two stranded young women unexpectedly knock on his door for help. What starts out as a kind gesture results in a dangerous seduction and a deadly game of cat and mouse.",7.2941,2015-06-26,knock knock,5.391,3370,"[""'Horror'"", "" 'Thriller'""]",10000000,6341684,False
65,2015,False,328425,en,The Gift,Simon and Robyn are a young married couple whose life is going as planned until a chance run-in with Simon's high school acquaintance sends their world into a tailspin.,2.0573,2015-07-31,the gift,6.695,3369,"[""'Thriller'"", "" 'Mystery'"", "" 'Drama'""]",5000000,58978653,False
66,2015,False,274167,en,Daddy's Home,"The story of a mild-mannered radio executive who strives to become the best stepdad ever to his wife's two children, but complications ensue when their freewheeling, freeloading real father arrives, forcing stepdad to compete for the affection of the kids.",4.5273,2015-12-25,daddy's home,6.292,3321,"[""'Comedy'""]",50000000,242786137,False
67,2015,False,285783,en,The Walk,The story of French high-wire artist Philippe Petit's attempt to cross the Twin Towers of the World Trade Center in 1974.,2.2229,2015-09-30,the walk,6.995,3296,"[""'History'"", "" 'Drama'"", "" 'Adventure'""]",35000000,61181942,False
68,2015,False,228205,en,The Longest Ride,The lives of a young couple intertwine with a much older man as he reflects back on a lost love while he's trapped in an automobile crash.,4.4265,2015-04-09,the longest ride,7.627,3254,"[""'Drama'"", "" 'Romance'""]",34000000,63013281,False
69,2015,False,238615,en,Self/less,An extremely wealthy elderly man dying from cancer undergoes a radical medical procedure that transfers his consciousness to the body of a healthy young man but everything may not be as good as it seems when he starts to uncover the mystery of the body's origins and the secret organization that will kill to keep its secrets.,8.4976,2015-07-10,self/less,6.412,3209,"[""'Science Fiction'"", "" 'Action'"", "" 'Thriller'""]",26000000,31807156,False
70,2015,False,167073,en,Brooklyn,"In 1950s Ireland and New York, young Eilis Lacey has to choose between two men and two countries.",2.9084,2015-10-20,brooklyn,7.31,3186,"[""'Romance'"", "" 'Drama'"", "" 'History'""]",11000000,62076141,False
71,2015,False,249070,en,Hitman: Agent 47,An assassin teams up with a woman to help her find her father and uncover the mysteries of her ancestry.,5.3503,2015-08-20,hitman: agent 47,5.886,3176,"[""'Action'"", "" 'Crime'"", "" 'Thriller'""]",35000000,81967450,False
72,2015,False,241554,en,Run All Night,"Brooklyn mobster and prolific hit man Jimmy Conlon has seen better days. Longtime best friend of a mob boss, Jimmy is haunted by the sins of his past—as well as a dogged police detective who’s been one step behind Jimmy for 30 years. But when Jimmy’s estranged son becomes a target, Jimmy must make a choice between the crime family he chose and the real family he abandoned long ago. Now, with nowhere safe to turn, Jimmy has just one night to figure out exactly where his loyalties lie and to see if he can finally make things right.",3.8335,2015-03-11,run all night,6.427,2889,"[""'Action'"", "" 'Crime'"", "" 'Thriller'""]",50000000,71561644,False
73,2015,False,309809,en,The Little Prince,"Based on the best-seller book 'The Little Prince', the movie tells the story of a little girl that lives with resignation in a world where efficiency and work are the only dogmas. Everything will change when accidentally she discovers her neighbor that will tell her about the story of the Little Prince that he once met.",4.0717,2015-07-29,the little prince,7.611,2886,"[""'Adventure'"", "" 'Animation'"", "" 'Fantasy'"", "" 'Family'""]",64000000,97571250,False
74,2015,False,261392,en,American Ultra,"Mike is an unmotivated stoner whose small-town life with his live-in girlfriend, Phoebe, is suddenly turned upside down.  Unbeknownst to him, Mike is actually a highly trained, lethal sleeper agent. In the blink of an eye, as his secret past comes back to haunt him, Mike is thrust into the middle of a deadly government operation and is forced to summon his inner action-hero in order to survive.",4.9139,2015-08-19,american ultra,6.09,2873,"[""'Action'"", "" 'Comedy'""]",28000000,27100000,False
75,2015,False,257091,en,Get Hard,"When obscenely rich hedge-fund manager James is convicted of fraud and sentenced to a stretch in San Quentin, the judge gives him one month to get his affairs in order. Knowing that he won't survive more than a few minutes in prison on his own, James desperately turns to Darnell-- a black businessman who's never even had a parking ticket -- for help. As Darnell puts James through the wringer, both learn that they were wrong about many things, including each other.",4.5402,2015-03-26,get hard,6.0,2806,"[""'Comedy'""]",40000000,111800000,False
76,2015,False,266647,en,Pan,"Living a bleak existence at a London orphanage, 12-year-old Peter finds himself whisked away to the fantastical world of Neverland. Adventure awaits as he meets new friend James Hook and the warrior Tiger Lily. They must band together to save Neverland from the ruthless pirate Blackbeard. Along the way, the rebellious and mischievous boy discovers his true destiny, becoming the hero forever known as Peter Pan.",2.7948,2015-09-24,pan,5.957,2791,"[""'Fantasy'"", "" 'Adventure'"", "" 'Family'"", "" 'Action'""]",150000000,128388320,False
77,2015,False,227719,en,Project Almanac,"A group of teens discover secret plans of a time machine, and construct one. However, things start to get out of control.",5.9717,2015-01-28,project almanac,6.787,2741,"[""'Science Fiction'"", "" 'Thriller'""]",12000000,33200000,False
78,2015,False,210860,en,Mortdecai,"An art dealer, Charles Mortdecai, searches for a stolen painting rumored to contain a secret code that gains access to hidden Nazi gold.",9.0678,2015-01-21,mortdecai,5.515,2701,"[""'Comedy'"", "" 'Adventure'""]",60000000,47318560,False
